CN/SG,2021,9,22,1.24,103.82,5,"China and Singapore conduct a joint exercise."
US,2021,9,24,12.00,113.00,6,"The Ronald Reagan aircraft carrier strike group returned to the South China Sea"
UK,2021,9,27,24.81,19.66,4,"This is the first time that a British warship with attack capabilities has transited the Taiwan Strait."
UK,2021,10,1,11.90,109.15,5,"British frigate arrives at Cam Ranh on a visit to enhance maritime security"
US,2021,10,2,12.00,113.00,6,"USS Connecticut collided with a seamount while maneuvering in the South China Sea"
US,2021,10,2,12.00,113.00,6,"USS Connecticut collided with a seamount while maneuvering in the South China Sea"
UK/VN,2021,10,4,12.00,113.00,6,"Vietnam will conduct naval exercises with the British frigate HMS Richmond"
AU/MY/NZ/SG/UK,2021,10,4,12.00,113.00,6,"The annual exercise Bersama Gold 2021 to mark the 50th anniversary of the founding of the Five Power Group - gathered 2,600 troops from 5 member countries."
CA/JP/NL/NZ/UK/US,2021,10,8,17.82,133.51,6,"The website of the US Navy announced that 17 warships of 6 countries: the US, Japan, the UK, the Netherlands, Canada and New Zealand have just conducted joint operations in the PhilippinesSea."
AU/IN/JP/US,2021,10,11,141.348.638,87.39,5,"Japan and the United States, Australia and India conducted joint training"
UK,2021,10,11,1.32,104.03,2,"The aircraft carrier Queen Elizabeth to Singapore"
JP/US,2021,10,19,12.00,113.00,6,"The destroyer JS Shiranui conducted an exercise with the US destroyer USS Higgins in the South China Sea from October 19-24"
CN,2021,10,23,21.85,113.46,4,"According to observers, this will be a new means used by Beijing to impose China's sovereignty in the South China Sea."
JP/US,2021,10,25,12.00,113.00,6,"US aircraft carrier conducted exercises with Japanese vessels in the South China Sea"
JP/US,2021,10,28,12.00,113.00,6,"The Japan Maritime Self-Defense Force (JMSDF) and the US Navy conducted a joint exercise in the South China Sea for two days: October 28 - 29."
CN,2021,11,3,9.95,114.66,5,"On November 4, 2021, Vietnam asked China to withdraw all ships from this area and respect Vietnam's sovereignty."
CN/PH,2021,11,16,9.73,115.86,6,"The Chinese Coast Guard sprayed water cannons to harass Philippinessupply ships"
JP/US,2021,11,16,12.00,113.00,6,"Japanese submarines conduct anti-submarine drills with the US for the first time in the South China Sea"
AU/CA/DE/JP/US,2021,11,21,17.82,133.51,6,"Multinational exercise ANNUALEX in the PhilippinesSea, Nov. 21-30."
CN,2021,11,22,12.00,113.00,6,"The research vessel of Zhongshan University is scheduled to arrive in the South China Sea for a _cientific survey next week."
CN/PH,2021,11,23,9.73,115.86,7,"The Philippinesdefense minister on November 23 accused the Chinese coast guard of ""intimidation and harassment"" the Philippinesnavy by filming and taking pictures as Philippinesforces unloaded supplies at Second Thomas Shoal in the South China Sea."
CN,2021,11,29,24.81,24.81,3,"Chinese nuclear submarines float unusually through the Taiwan Strait"
RU/ASEAN,2021,12,2,-0.14,100.65,5,"Russia and ASEAN concluded their first joint naval exercises"
CN,2021,12,15,31.43,124.74,4,"Aircraft carrier Liaoning led a group of warships sailed 350 km from Danjo Islands"
DE,2021,12,15,12.00,113.00,6,"A German Foreign Ministry spokesman said on Wednesday, September 16 that China did not allow a German warship to dock."
CN,2021,12,18,25.38,24.81,4,"Aircraft carrier Liaoning led a group of warships through the Miyako Strait in Northeast Asia to enter the Pacific Ocean"
CN,2021,12,19,12.00,113.00,6,"Aircraft carrier Shandong participated in drills in an undisclosed location in the South China Sea"
VN,2022,1,7,16.11,108.24,2,"Batches of 400-ton steel militia-armed fishing boats are built in Song Thu Group Shipyard in Da Nang, Vietnam. It refers to TK-1482 class patrol vessel"
ID,2022,2,3,1.07,104.22,2,"Indonesia establishes Indonesian Fleet Command to anticipate South China Sea situation"
CN,2022,5,8,12.00,113.00,6,"PLA brings Hainan amphibious assault ship on the South China Sea military drills"
CN/US,2022,5,11,22.57,118.27,4,"US-China tension increases as US navy patrols around Taiwan strait and PLA briefly attacks patrolling helicopter"
CN,2022,5,20,12.00,113.00,6,"Chinese navy launches South China Sea drills as Biden visits Asia"
CN/JP/US,2022,5,22,25.38,126.42,5,"South China Sea tension increases as China carries out military drills"
CN/JP/US,2022,5,22,19.49,132.57,6,"South China Sea tension increases as China carries out military drills"
CN,2022,5,27,18.10,109.56,3,"PLA to plan fresh military exercises in South China Sea"
PH,2022,5,27,14.79,120.24,1,"Philippines uses Subic Bay facing as a new naval base"
CN,2022,6,8,17.50,112.69,4,"China's South China Sea deepwater researchers return to port in Hainan"
CN,2022,6,16,32.65,129.12,1,"Chinese destroyer on long-distance exercises in Sea of Japan"
CN,2022,6,16,33.95,130.28,3,"Chinese destroyer on long-distance exercises in Sea of Japan"
CN/JP,2022,6,26,25.75,123.49,2,"China-Japan tension heats up as China sends ships into waters around disputed Senkaku Islands"
TW,2022,6,29,10.38,114.37,1,"Taiwan held military drills around Taiping Island"
AU/CN,2022,7,13,12.00,113.00,6,"China's PLA followed Australia Navy in South China Sea"
CN/US,2022,7,13,13.54,113.97,5,"China's PLA drove away US Navy destroyer around the disputed Spratly and Paracel Islands"
ID,2022,7,16,4.26,108.21,3,"Indonesia's Navy Chief of Staff inspected military vessel readiness in Natuna Island"
US,2022,7,16,13.54,113.97,5,"USS Benfold sailed around the disputed Spratly and Paracel Islands"
CN/US,2022,7,20,13.54,113.97,5,"China's PLA drove away US Navy destroyer around the disputed Spratly and Paracel Islands"
US,2022,7,20,10.00,114.00,5,"USS Benfold sailed around the disputed Spratly and Paracel Islands"
CN,2022,7,23,9.55,112.89,2,"China stationed permanent rescue and maritime office on disputed Spratly Islands"
CN,2022,7,23,10.93,114.07,2,"China stationed permanent rescue and maritime office on disputed Spratly Islands"
CN,2022,7,23,9.90,115.53,1,"China stationed permanent rescue and maritime office on disputed Spratly Islands"
US,2022,7,23,13.49,113.79,4,"USS Benfold sailed around the disputed Spratly and Paracel Islands"
US,2022,7,28,1.32,104.03,1,"US Navy sent USS Ronald Reagan to the South China Sea"
CN,2022,8,3,22.57,118.27,3,"PLA held military drills near Taiwan as Pelosi visited Taiwan"
US,2022,8,3,21.10,120.97,5,"US sent warships to South China Sea as Pelosi to visit Taiwan"
CN/TW,2022,8,4,22.57,118.27,3,"Taiwan Marine Shippers re-route as PLA held military drills around Taiwan"
ID/US,2022,8,4,3.94,108.14,5,"Indonesia-US held joint military drills around Sumatra and Riau Islands"
ID/US,2022,8,4,0.00,102.00,3,"Indonesia-US held joint military drills around Sumatra and Riau Islands"
US,2022,8,6,1.32,104.03,1,"US Navy sent USS Ronald Reagan to the South China Sea"
CN,2022,8,8,22.57,118.27,3,"PLA extended military drills near Taiwan sent extra troops"
TW,2022,8,8,22.57,118.27,3,"Taiwan held military drills in Taiwan Strait amid tension with China"
CN,2022,8,9,22.57,118.27,3,"PLA extended military drills near Taiwan sent extra troops"
TW,2022,8,9,22.57,118.27,3,"Taiwan held military drills in Taiwan Strait amid tension with China"
TW,2022,8,11,22.57,118.27,3,"Taiwan held military drills in Taiwan Strait amid tension with China"
CN,2022,8,12,22.57,118.27,3,"PLA extended military drills near Taiwan sent extra troops"
CN,2022,8,13,22.57,118.27,3,"PLA carried out South China Sea minesweeping drill"
CN/US,2022,8,13,22.57,118.27,3,"US sent aircrafts and warships as PLA extended military drills near Taiwan"
CN,2022,8,25,12.00,113.00,6,"PLA_ South Sea Fleet trained in the South China Sea"
CN,2022,9,6,17.26,110.82,5,"Chinese researchers retrieved ancient ships from depths of South China Sea"
CN,2022,9,23,18.22,109.56,1,"China expanded a military submarine base off the South China Sea"
PH/US,2022,10,3,11.07,120.88,4,"US-Philippines held military drills (Kamandag) to anticipate sudden crisis in South China Sea"
PH/US,2022,10,5,11.07,120.88,4,"US-Philippines held military drills (Kamandag) to anticipate sudden crisis in South China Sea"
PH/US,2022,10,8,11.07,120.88,4,"US-Philippines held military drills (Kamandag) to anticipate sudden crisis in South China Sea"
CN,2022,10,10,13.54,113.97,5,"PLA's hospital vessel Youhou finished its first medical mission in South China Sea"
PH/US,2022,10,13,11.07,120.88,4,"US-Philippines held military drills (Kamandag) to anticipate sudden crisis in South China Sea"
CN,2022,11,6,9.90,115.53,1,"Improved building and military power spotted in China's artificial islands"
CN/PH,2022,11,21,11.05,114.28,1,"China's coastguard allegedly blocked Philippine naval to collect floating debris"
CN/PH,2022,11,24,11.05,114.28,1,"China's coastguard allegedly blocked Philippine naval to collect floating debris"
CN/JP,2022,11,26,25.75,123.49,2,"China-Japan tension heats up as China sends ships into waters around disputed Senkaku Islands"
CN/US,2022,11,29,10.00,114.00,5,"PLA warned off US Warship entering water off Spratly Islands"
CN,2022,12,20,10.63,116.17,2,"China's PLA increased activities and added more buildings in Spratlys archipelago"
CN,2022,12,20,9.72,116.47,2,"China's PLA increased activities and added more buildings in Spratlys archipelago"
CN,2022,12,21,10.63,116.17,2,"China's PLA increased activities and added more buildings in Spratlys archipelago"
CN,2022,12,21,9.72,116.47,2,"China's PLA increased activities and added more buildings in Spratlys archipelago"
CN,2022,1,14,17.50,111.17,4,"Sea exploration conducted by China in South China Sea"
CN/US,2022,1,20,16.67,112.33,5,"China warned off US warship in Paracel Islands"
CN/KH,2022,1,22,10.51,103.60,2,"Chinese dredgers spotted off around Cambodia naval base"
US,2022,1,24,12.00,113.00,6,"US deploys two aircraft carriers to anticipate China in South China Sea"
US,2022,1,25,12.00,113.00,6,"F-35 landing mishap on USS Carl Vinson during military routine in SCS, 7 hurt"
US,2022,1,26,12.00,113.00,6,"F-35 landing mishap recovery attempt by the US"
CN,2022,2,20,31.27,121.58,1,"China converted Type 056 corvette to become a coastguard vessel."
CN/PH,2022,3,27,15.15,117.77,3,"Philippines slams Chinese coastguard_ _lose distance manoeuvring at Scarborough Shoal"
US/PH,2022,3,28,18.60,121.09,2,"US-Philippines starts the biggest military drills (balikatan)"
US,2022,1,16,12.00,113.00,6,"Two US military groups, Carl Vinson Carrier Strike Group (VINCSG) and Essex Amphibious Ready Group (ESX ARG), completed military joint training in the South China Sea"
CN/US,2022,1,20,16.67,112.33,5,"A US warship entered Paracel Islands to conduct a freedom of navigation exploration which prompted China to issue a warning to the US. However, US denies the claim that their warship had been warned off."
US,2022,1,24,12.00,113.00,6,"Two US carriers are deployed to the South China Sea to carry out defense exercises."
US,2022,1,25,17.83,117.60,1,"A US warplane experienced a landing mishap on a US warship deployed in South China Sea."
AU/CN,2022,2,19,-10.07,136.01,1,"A Chinese navy ship shined a laser at an Australian military aircraft"
CN/TW/US,2022,2,26,24.81,119.92,3,"A US warship sailed through the Taiwan Strait prompting a response from China"
CN/TW/US,2022,3,18,24.03,117.94,1,"A Chinese warship sailed through the Taiwan Strait hours before a meeting between the US and Chinese president."
CN/TW,2022,3,23,16.62,119.44,1,"A Chinese Coast Guard vessel closely shadows a Taiwanese research vessel off the coast of Luzon. The Philippine government summons Chinese officials to explain as Filipino scientists were onboard the vessel."
CN/PH/TW,2022,4,6,18.65,119.79,1,"The same Chinese Coast Guard vessels shadows the Taiwan research vessel off the coast of Luzon. BRP Malabrigo, a Philippine vessel was deployed to provide protection to the research vessel"
CN/NO,2022,4,4,11.44,118.48,3,"A Chinese coast guard vessel closely monitors Norwegian research vessel and supply ship who were conducting 3D seismic surveys in SC 75"
CN/PH,2022,4,21,9.73,115.96,1,"A Chinese coast guard vessel closely monitors Norwegian research vessel and supply ship who were conducting 3D seismic surveys in SC 75"
CN/PH,2022,3,2,15.15,117.76,2,"A Chinese Coast Guard vessel had sailed too close to a Philippine Coast Guard vessel which resulted in a restriction of movement for the latter."
CN/PH/TW,2022,4,27,24.81,119.92,3,"A US warship sailed through the sensitive Taiwan Strait angering China as they view it as a sign of support for Taiwan"
PH,2022,5,23,10.72,115.83,5,"The Philippines had installed five 30 ft navigational buoys in disputed parts of South China Sea to assert dominance and territorial rights"
PH,2022,5,23,11.08,115.02,2,"The Philippines had installed five 30 ft navigational buoys in disputed parts of South China Sea to assert dominance and territorial rights"
PH,2022,5,23,11.47,114.35,2,"The Philippines had installed five 30 ft navigational buoys in disputed parts of South China Sea to assert dominance and territorial rights"
PH,2022,5,23,11.05,114.28,2,"The Philippines had installed five 30 ft navigational buoys in disputed parts of South China Sea to assert dominance and territorial rights"
CN,2022,5,27,18.09,109.68,2,"China to hold military drills near Hainan province after tensions rise in the South China Sea. The US and other Western countries have repeatedly challenged the sovereignty of China in disputed parts of the sea."
CN/PH,2022,6,9,9.96,114.66,2,"Several Chinese vessels swarmed near the Julian Felipe (Whistun) Reef which caused the Philippines to lodge a diplomatic protest"
CN/PH,2022,6,11,9.73,115.86,2,"Philippines declare China as illegally fishing, shadowing vessels, and blocking the entrance to the Ayungin Shoal"
CN/PH,2022,6,27,9.70,115.95,1,"A Chinese coast guard prevented a Philippines research vessel from reaching Second Thomas Shoal"
PH/TW,2022,6,28,10.38,114.37,2,"The Philippines protests Taiwan's live fire drill off Ligaw Island says it will raise tensions in South China Sea"
CN/PH,2022,7,4,9.73,115.86,2,"China warns Philippines vessels approaching Ayungin Cove not to bring ""trouble"""
CN,2022,7,4,20.39,112.16,1,"12 bodies were recovered from a shipwreck that occurred in South China Sea after it was met with a dangerous typhoon"
CN,2022,7,4,19.80,111.53,1,"12 bodies were recovered from a shipwreck that occurred in South China Sea after it was met with a dangerous typhoon"
CN/US,2022,7,13,16.67,112.33,5,"A US warship sailed near the disputed Paracel Islands causing a reaction from Beijing."
US,2022,7,14,12.00,113.00,6,"A US carrier strike group carries security operations in the South China Sea"
CN/US,2022,7,16,10.72,115.83,5,"A US warship sailed near the disputed Spratly Islands causing a reaction from Beijing."
CN/US,2022,7,20,24.81,119.92,3,"A US warship sailed through the Taiwan Strait causing a reaction from China."
CN/US,2022,7,28,12.00,113.00,6,"A US military vessel is deployed to the South China Sea as tensions rise with a possible visit of Nancy Pelosi to Taiwan"
CN,2022,8,11,12.00,113.00,6,"Chinese military ships conduct a three day long military drill in the South China Sea"
CN/US,2022,8,28,24.81,119.92,3,"Two US military cruisers sail through the sensitive Taiwan Strait"
CN/PH,2022,10,6,15.15,117.76,2,"Four Chinese coast guards were spotted in Panatag Island where several Filipino fishermen were fishing"
CN/PH,2022,10,25,9.90,115.53,2,"The Philippines continue to monitor Chinese developments within disputed areas of the Spratly Island. China appears to reclaim and create artificial islands and other structures in the disputed areas"
CN/PH,2022,10,25,9.55,112.89,2,"The Philippines continue to monitor Chinese developments within disputed areas of the Spratly Island. China appears to reclaim and create artificial islands and other structures in the disputed areas"
CN/PH,2022,10,25,8.86,112.84,2,"The Philippines continue to monitor Chinese developments within disputed areas of the Spratly Island. China appears to reclaim and create artificial islands and other structures in the disputed areas"
CN/PH,2022,10,25,10.92,114.08,2,"The Philippines continue to monitor Chinese developments within disputed areas of the Spratly Island. China appears to reclaim and create artificial islands and other structures in the disputed areas"
CN/PH,2022,10,25,10.21,114.22,2,"The Philippines continue to monitor Chinese developments within disputed areas of the Spratly Island. China appears to reclaim and create artificial islands and other structures in the disputed areas"
CN/PH,2022,10,25,19.91,114.50,2,"The Philippines continue to monitor Chinese developments within disputed areas of the Spratly Island. China appears to reclaim and create artificial islands and other structures in the disputed areas"
CN/PH,2022,11,20,11.05,114.28,1,"A Chinese warship forcibly retrieved a piece of debris from Philippines military vessel"
CN/US,2022,11,29,10.72,115.83,5,"A Chinese military ship claims to drive away a US military cruiser who was near the disputed Spratly Islands"
CN/PH,2022,12,14,9.72,116.47,2,"Philippines calls on several Chinese vessels who were seen swarming near Iriqouis Reef and Sabina Shoal which is part of the Spratly Islands."
CN/PH,2022,12,14,10.62,116.17,2,"Philippines calls on several Chinese vessels who were seen swarming near Iriqouis Reef and Sabina Shoal which is part of the Spratly Islands."
CN/PH,2022,12,17,9.73,115.86,2,"A Chinese coast guard vessel shadows Philippine supply boat delivering supplies to Second Thomas Shoal for Christmas."
CN/PH,2022,12,22,10.00,114.67,2,"Philippines increase their military presence in the South China Sea after increased sightings of Chinese military vessels in disputed areas"
CN/PH,2022,12,22,10.37,114.48,2,"Philippines increase their military presence in the South China Sea after increased sightings of Chinese military vessels in disputed areas"
CN/PH,2022,12,22,10.71,114.53,2,"Philippines increase their military presence in the South China Sea after increased sightings of Chinese military vessels in disputed areas"
DE/VN,2022,1,6,10.76,106.72,1,"Germany's military ship Bayern first visited Viet Nam on January 6 2022, went through the Horn of Africa, Pakistan, Australia, Guam, Japan, South Korea, Singapore to Ho Chi Minh City."
US,2022,1,11,12.00,113.00,6,"US conducted military drills involving 2 ships USS Carl Vinson and USS Essex in a undisclosed location in South China Sea on January 11 evening."
JP/CN,2022,1,13,10.72,115.83,6,"From March 2021, destroyer ships of MSDF of Japan has continued to entered water entity claimed to be controlled by China, with a radius of 12 to 24 nautical miles from Spartly Islands."
CN/US,2022,1,20,16.67,112.33,6,"The guided missile destroyer USS Benfold conducted operations on Thursday January 20 in the South China Sea around Paracel Islands. This operation is called a freedom of navigation operation (FONOP) by the US Navy. After that, China's PLA South Sea Fleet organized naval and air forces to track and monitor USS Benfold."
US,2022,1,21,12.00,113.00,6,"On January 23, two US Navy aircraft carrier strike groups, led by the USS Carl Vinson and USS Abraham Lincoln, arrived in the South China Sea to conduct military drills with a number of countries in the region."
US,2022,1,25,12.00,113.00,6,"Plane F-35C Lightning II of US had landing trouble on USS Carl Vinson during military drills with USS Abraham Lincoln in South China Sea on 25 January 2022"
CN,2022,2,9,12.00,113.00,6,"South Sea Fleet of the The People's Liberation Army (PLA) of China deployed a supply and a military ship for military drills on February 9 in the South China Sea."
JP/US,2022,2,7,12.00,113.00,6,"The US and Japan conducted a five-day joint military drill in the western Pacific."
CN,2022,2,17,12.00,113.00,6,"China Maritime Safety Administration (MSA) announced China posted a notice showing a live-fire military drills taking place in the northern part of the South China Sea on February 17."
CN,2022,2,27,17.87,109.25,1,"China Maritime Safety Administration (MSA) announced China conducted military drills consecutively in 3 days from February 27 to March 1 in the South China Sea, from 11:00 a.m. to 1:00 p.m. every day."
CN,2022,3,1,17.87,109.25,1,"China Maritime Safety Administration (MSA) announced China conducted military drills from 11 p.m of March 1 to 12 p.m of March 2."
CN/PH,2022,3,2,15.15,117.76,5,"Philippines Coast Guard reported ship Haijing 3305 of China operating in an area with a radius of 19.2 m in the direction the Philippines ship BRP Malabrigo."
CN,2022,3,4,17.53,108.27,1,"China Maritime Safety Administration (MSA) announced China conducted military drills from March 4 to March 15. 4 coordinates provided an area roughly halfway between Hainan's Sanya and Vietnam's sea near Hue city."
TW,2022,3,11,10.38,114.37,2,"Taiwan conducts live-fire military drills in Itu Aba Island, part of Spratly Islands"
CN/TW/US,2022,3,18,,239.93,2,"Chinese aircraft carrier Shandong entered Taiwan Strait, around 30 nautical miles southwest of Kinmen Island, and US ship USS Ralph Johnson is reported to followed part of its way."
CN,2022,3,19,17.53,108.27,1,"China conducted military drills in the South China Sea from 9:00 a.m. on March 19 to 6:00 p.m. on April 9 (17 days)"
US,2022,3,23,,18.686.111,4,"The expeditionary mobile base ship USS Miguel Keith and the US Arleigh Burke-class guided missile destroyer passed through the Bashi Channel to enter the southwestern waters of the South China Sea from March 21."
CN,2022,3,23,12.00,113.00,6,"Chinese navy conducted high-intensity military drills in March 23 with 10 upgraded J-11B fighter aircraft in the South China Sea."
CN,2022,3,25,19.92,111.19,4,"China conducted live-fire military drills from March 25 to April 7, reported on MSA."
CN,2022,3,30,19.92,111.19,4,"China conducted military drills from March 30 to April 1, reported on MSA."
RU/CN,2022,4,19,29.13,125.22,6,"Russian destroyer ship Admiral Panteleyev conducted military drills in East China Sea, reported by SCMP on 19th April, 2022."
TW/PH/CN,2022,5,31,17.82,133.42,6,"The PhilippinesDepartment of Foreign Affairs (DFA) announced that during late March until April 2022, the the Chinese Coast Guard (CCG) ship has been ""harassing"" the RV Legend - a Taiwanese ship - which was accompanying Philippinesscientists conduct research in the western PhilippinesSea."
JP/CN,2022,6,17,29.13,125.22,6,"On June 17, Japan sent a diplomatic note protesting against Beijing since Beijing has been unilaterally exploring and exploiting resources in the East China Sea by setting 17 oil rigs in the EEZ sea territory between two countries."
VN/CN,2022,6,23,16.67,112.33,6,"On June 23, the Ministry of Foreign Affairs' spokeperson expressed opposing notes on China's military drills in Vietnam's Paracel Islands lately."
US,2022,6,19,12.86,109.40,1,"The US Navy hospital ship USNS Mercy docked at Phu Yen port"
CN,2022,6,21,20.70,116.72,2,"Taiwan calls China's repeated military operations nearby ""gray zone warfare,"" designed to both wear out Taiwanese forces by making them send aircraft to intercept them, and to test Taiwan's response."
CN,2022,6,22,16.67,112.33,6,"Vietnam accuses China of violating Vietnam's sovereignty by conducting military exercises in the disputed Paracel Islands in the South China Sea."
CN,2022,6,27,19.92,111.19,4,"MSA announced that the new exercise will take place from 6:00 a.m. on July 5 to 6:30 p.m. on July 6, in the sea near the east coast of China's Hainan Island. The announcement did not specify the scale of the exercise, only saying that ships were prohibited from entering the relevant area."
TW,2022,6,28,10.375.646,114.37,3,"Vietnam opposes Taiwan's illegal military exercises on Itu Aba Island"
JP/CN,2022,7,4,25.75,123.49,2,"Around 7:44 a.m. on July 4, a Chinese navy ship was detected entering waters contiguous to Japan's territorial waters of Senkaku Islands on South South China Sea."
CN,2022,7,5,18.89,110.53,1,"MSA announced that China conducted at least 3 exercises in the South China Sea from July 7-13. The announcement did not specify the scale of the exercise, only saying that ships were prohibited from entering the relevant area."
US,2022,7,13,15.99,111.33,5,"According to the announcement of the US Navy's 7th Fleet, the freedom of navigation operation (FONOP) of the destroyer USS Benfold was carried out on July 13 in the South China Sea near the Paracel Islands archipelago. The archipelago belongs to Vietnam's sovereignty but is illegally occupied by China."
US,2022,7,14,,15.987.669,5,"MSA announced that the exercise will take place from July 21 to 24:00 on July 22 in the South China Sea located in the northeast sea of China's Hainan Island. The result of comparing 7 coordinates on Google Maps shows that the exercise area seems to be partly located in the Paracel Islands archipelago under Vietnam's sovereignty. The announcement did not specify the scale of the exercise, only saying that ships were prohibited from entering the relevant area."
US,2022,7,16,,10.713.004,5,"USS Benfold (DDG 65) asserts maritime rights and freedoms in the South China Sea near the Spratly Islands, consistent with international law"
CN,2022,7,16,16.67,112.33,6,"Vietnam opposes China's military exercises north of Paracel Islands"
CN,2022,7,21,19.92,111.19,4,"MSA recently saw the country conduct two military exercises in the South China Sea from July 21-22."
CN/PH,2022,7,26,9.70,160.27,1,"Chinese coast guard ships are accused of continuing to prevent Philippinesships from accessing Second Thomas Shoal (belonging to Vietnam's Spratly Islands archipelago)."
US,2022,7,25,,13.121.030,4,"The aircraft carrier USS Ronald Reagan and the US warship group entered the South China Sea as part of scheduled operations of the 7th Fleet."
CN,2022,7,29,,199.05,5,"The Chinese navy began a 2-day military exercise (July 29-30) in the South China Sea, the offshore area, between Guangdong province and Hainan island."
CN,2022,7,30,25.44,119.84,2,"China announced a live-fire practice in the Taiwan Strait amid tensions with the US"
CN,2022,8,4,24.81,119.92,3,"Chinese armystarted military exercises in 6 locations around Taiwan Strait"
CN,2022,8,11,19.00,109.50,2,"China's CCTV television station reported on August 11 that the country's military escort ships recently conducted a 3-day exercise in the South China Sea."
CN,2022,8,12,12.00,113.00,6,"The Chinese Navy conducted a 5-day minesweeping exercise in the South China Sea"
US,2022,8,19,35.24,139.73,2,"After backing Pelosi, U.S. carrier Ronald Reagan returns to Japan"
CN,2022,8,24,12.00,113.00,6,"The Shandong aircraft carrier and many other Chinese warships have begun training in the South China Sea to test soldiers' combat capabilities in simulated combat situations"
US,2022,8,30,12.00,113.00,6,"The USS Tripoli was deployed with the F-35B Lightning II fighter squadron, marking the coordination of the US Navy and Marines to test the ""light aircraft carrier"" concept in South China Sea"
CN,2022,9,15,12.00,113.00,6,"China has equipped its maritime force with modern Type 056 frigates - which are considered ""fierce"" by the international community with many unruly actions in the South China Sea."
CN,2022,9,19,18.21,109.55,3,"These two submersibles have been present in Sanya since March and April 2021, but have only now been discovered, especially near an area that China previously used to test various types of submarines. their middle."
JP/PH/US,2022,10,23,12.00,113.00,6,"PhilippinesCoast Guard trains with U.S., Japan"
CN/PH,2022,11,20,11.05,114.27,1,"The pre-Chinese PhilippinesNavy has captured an ""unidentified floating object"" that Manila discovered, suspected to be missile debris, in the South China Sea."
CN/VN,2022,11,24,19.27,107.32,3,"Vietnam and China have just conducted a joint patrol, which is considered to play an active role in maintaining security in the Gulf of Tonkin in the South China Sea."
TW,2022,11,29,10.38,114.37,3,"Vietnam emphasized that Taiwan's live-fire practice in the waters around Itu Aba Island, part of Vietnam's Spratly Islands archipelago, is a serious violation of Vietnam's territorial sovereignty."
US,2022,11,29,10.72,115.83,6,"China's military chased away a US guided missile cruiser that ""illegally entered"" waters near the Spratly Islands in the South China Sea, an assertion the US Navy denied."
CN,2022,12,14,,10.28,3,"The presence of dozens of Chinese ships in disputed waters in the South China Sea is an ""unacceptable"" action and violates Philippinessovereignty."
CN/ID,2022,12,30,4.02,108.25,3,"Indonesia has sent a warship to the North Natuna Sea to monitor a Chinese coast guard ship operating in a resource-rich maritime area claimed by both countries."
CN/PH,2023,3,4,10.00,114.00,5,"Chinese ship ordered Philippine plane to move away Spratly"
CN/PH,2023,3,4,11.05,114.28,2,"Philippine reported 42 Chinese vessels near Thitu Island"
CN,2023,1,9,22.57,118.27,3,"PLA second military drills around Taiwan"
CN/ID,2023,1,12,4.02,108.25,3,"Largest China coast guard sailed around Natuna sea"
CN/ID,2023,1,13,4.02,108.25,3,"Largest China coast guard sailed around Natuna sea"
CN/ID,2023,1,14,4.02,108.25,3,"Largest China coast guard sailed around Natuna sea"
CN/ID,2023,1,15,4.02,108.25,3,"Largest China coast guard sailed around Natuna sea"
CN,2023,1,16,12.00,113.00,6,"PLA strike group held live-fire drills after US warship enter region"
CN/ID,2023,1,16,4.02,108.25,3,"Largest China coast guard sailed around Natuna sea"
CN,2023,1,18,12.00,113.00,6,"PLA strike group held live-fire drills after US warship enter region"
CN/JP,2023,1,31,25.75,123.49,1,"China-Japan Coastguards bullying each other near Senkaku Islands"
CN/PH,2023,2,13,10.00,114.00,5,"Chinese coast guard intruded Philippine patrol coastguard with laser around Spratly Islands"
PH,2023,2,17,10.00,114.00,5,"Philippine Coast Guard bolstered presence in the disputed South China Sea"
CN/PH,2023,3,10,10.00,114.00,5,"Chinese ship ordered Philippine plane to move away Spratly"
CN,2023,3,13,18.23,109.50,1,"Chinese research vessel went back to Hainan after the deep-sea research mission"
CN/US,2023,3,23,16.67,112.33,4,"PLA warned off USS Milius around Paracel Islands"
CN/US,2023,3,24,16.67,112.33,4,"PLA warned off USS Milius around Paracel Islands"
CN,2023,3,30,10.93,114.07,2,"Hainan extends rescue reach with bigger patrol ship"
CN,2023,4,8,22.57,118.27,3,"PLA held military drills around the Taiwan Strait"
CN,2023,4,10,22.57,118.27,3,"PLA navy held military drills with real ammunition around Taiwan Strait"
CN/US,2023,4,10,22.57,118.27,3,"USS Milius sailed through South China Sea while PLA held military drills around Taiwan Strait"
US,2023,4,10,12.00,113.00,6,"USS Milius sailed through South China Sea while PLA held military drills around Taiwan Strait"
CN,2023,4,11,22.57,118.27,3,"PLA held military drills around the Taiwan Strait"
PH/US,2023,4,11,10.00,114.00,5,"US-Philippines held biggest military drills with more than 17,000 personnel just after PLA drills"
PH/US,2023,4,13,10.00,114.00,5,"US-Philippines held biggest military drills with more than 17,000 personnel just after PLA drills"
US,2023,4,17,22.57,118.27,3,"USS Milius sailed around Taiwan Strait after PLA military drills"
PH/US,2023,4,26,10.00,114.00,5,"US-Philippines practiced to shoot enemy vessels in joint drills"
CN/PH,2023,4,27,9.73,115.86,2,"Chinese Coast Guard and Philippine Coast Guard were almost collided in a confrontation"
CN/PH,2023,4,28,9.73,115.86,2,"Chinese Coast Guard and Philippine Coast Guard were almost collided in a confrontation"
CN/PH,2023,4,30,9.73,115.86,2,"Chinese Coast Guard and Philippine Coast Guard were almost collided in a confrontation"
CN,2023,5,3,1.35,103.82,1,"PLA Navy docked in Singapore"
